sell_threshold,buy_threshold,loss_limit_percentage,enable_shorting,rsi_period,ema_short_period,ema_long_period,vma_period,adx_period,bollinger_bands_period,multiplier,rsi_bias,macd_bias,vma_bias,adx_bias,profit,iteration
84.84576799023719,21.29840120117655,12.170966317608318,False,9,9,21,9,9,9,11,0.6604481932497452,-0.2600039420365581,-0.3539264445786763,0.19604626797503988,99691.52708757059,0
75.3676656850725,20.26048495202764,5.326020853003529,False,9,9,21,9,9,9,2,-0.1769788915380459,-0.5029851758075614,0.5343741220053102,0.10694999275884154,113111.1056513835,0
77.91773058166831,35.036632046094596,13.363225980084673,False,9,9,21,9,9,9,7,0.18649266535589604,0.08681557252995198,0.8970306302242166,0.26232450765661675,100359.07486907506,0
83.64659880762349,19.76491308861674,7.206902026558262,False,9,9,21,9,9,9,13,-0.8984930577890116,0.9392571915665453,0.47723274233916424,-0.6643396705075766,100000,0
82.58704462393499,26.682999109995926,10.688871091764408,False,9,9,21,9,9,9,19,-0.19573459340872734,-0.17446110078112298,0.25767225021333795,0.3264927735560521,100000,0
62.207002152863,29.60125657206266,5.5931108177325335,False,9,9,21,9,9,9,27,0.3062212190572384,0.707139439343822,-0.35421937370159395,0.5985045188369009,100000,0
71.61470691950996,22.455470362348656,5.75066891338969,False,9,9,21,9,9,9,10,-0.4785987220230832,0.1459540012871292,0.9715201466626864,0.15256163034791848,100076.8049063545,0
75.40364506524492,25.427970713271556,12.142495802504877,False,9,9,21,9,9,9,3,-0.7642966087674468,-0.3793954270723936,-0.18645496678366014,0.9910206089531177,103279.09822848253,0
68.10235999657951,13.151460400874367,10.460460548458723,False,9,9,21,9,9,9,5,-0.5004943295135977,0.44055802468372307,-0.19827141598074927,0.34520096478845863,98310.9303616972,0
69.4137194890989,19.445554110807233,13.434261537210144,False,9,9,21,9,9,9,3,0.41077475967215227,-0.8780734048243062,-0.051955215957746326,0.20997758521319754,103112.52088198197,0
71.61470691950996,22.455470362348656,5.995789989141227,False,9,9,21,9,14,9,10,-0.4785987220230832,-0.5072427871155987,0.9715201466626864,0.15256163034791848,100076.8049063545,1
69.4137194890989,35.036632046094596,15.8620308701492,False,9,9,21,9,14,9,7,0.18649266535589604,0.08681557252995198,1.0697255379513426,0.26232450765661675,100099.28316391373,1
75.40364506524492,22.455470362348656,12.142495802504877,False,9,9,21,9,14,9,10,-0.7642966087674468,0.1459540012871292,-0.18645496678366014,0.9910206089531177,100076.8049063545,1
75.40364506524492,20.782632621716896,15.47345324958436,False,9,9,21,9,14,9,3,-0.6569532839064338,-0.3793954270723936,-0.18645496678366014,1.051690478220466,103279.09822848253,1
77.91773058166831,20.26048495202764,13.363225980084673,False,9,9,21,9,14,9,2,-0.1769788915380459,-0.5029851758075614,0.8970306302242166,0.10694999275884154,114326.10051404727,1
71.61470691950996,22.455470362348656,5.75066891338969,False,9,9,21,9,14,9,10,0.18649266535589604,0.1459540012871292,1.1748165647979014,0.12298206651115628,100076.8049063545,1
80.90873854103498,19.445554110807233,5.75066891338969,False,9,9,21,9,14,9,3,0.3845685136207047,0.12830201722637502,-0.051955215957746326,0.23954996501141282,103279.09822848253,1
57.99201873982079,19.445554110807233,13.434261537210144,False,9,9,21,9,14,9,2,0.41077475967215227,-0.8780734048243062,-0.051955215957746326,0.20997758521319754,113113.00687417292,1
71.61470691950996,22.98685331758555,5.75066891338969,False,9,9,21,9,14,9,10,-0.19509770556197392,0.1459540012871292,0.9715201466626864,0.10694999275884154,100076.8049063545,1
71.61470691950996,22.455470362348656,13.521338379172573,False,9,9,21,9,14,9,10,-0.6398182334316254,-0.3793954270723936,0.9715201466626864,0.9910206089531177,100076.8049063545,1
69.4137194890989,35.036632046094596,15.47345324958436,False,9,9,21,9,14,9,7,0.18649266535589604,0.08681557252995198,-0.18645496678366014,0.251712282290592,100099.28316391373,2
75.40364506524492,20.782632621716896,13.434261537210144,False,9,9,21,9,14,9,2,0.41077475967215227,-0.3793954270723936,-0.051955215957746326,1.051690478220466,113111.1056513835,2
54.90202116701625,35.036632046094596,13.434261537210144,False,9,9,21,9,14,9,2,0.18649266535589604,0.0706406986795155,1.1722845068697236,0.20997758521319754,111028.10889881416,2
52.986332297977974,35.41879492062402,15.47345324958436,False,9,9,21,9,14,9,3,0.18649266535589604,-0.3793954270723936,-0.16692901378434086,0.26047273339057664,89017.83618471635,2
77.91773058166831,20.26048495202764,13.363225980084673,False,9,9,21,9,14,9,2,-0.1769788915380459,-0.5029851758075614,0.8970306302242166,0.10694999275884154,114326.10051404727,2
77.91773058166831,22.929691725162854,5.75066891338969,False,9,9,21,9,14,9,2,0.3657449688106278,-0.5029851758075614,-0.051955215957746326,0.23954996501141282,114326.10051404727,2
63.57206430551076,35.036632046094596,13.363225980084673,False,9,9,21,9,14,9,1,0.18649266535589604,-0.5029851758075614,0.8970306302242166,0.10694999275884154,95668.17580690244,2
57.99201873982079,19.445554110807233,16.179660597486762,False,9,9,21,9,14,9,2,-0.6569532839064338,-0.3793954270723936,-0.051955215957746326,0.20997758521319754,113113.00687417292,2
75.40364506524492,24.954538279350118,14.657624754296263,False,9,9,21,9,14,9,2,-0.1769788915380459,-0.3793954270723936,-0.18645496678366014,0.08982019495342758,113111.1056513835,2
66.76501131709628,35.036632046094596,15.8620308701492,False,9,9,21,9,14,9,2,0.18649266535589604,-0.8780734048243062,-0.051955215957746326,0.26232450765661675,111656.94861693913,2
75.40364506524492,24.954538279350118,14.657624754296263,False,9,9,21,9,14,9,2,-0.1665509505433134,-0.3793954270723936,-0.051955215957746326,0.11029649132977101,113111.1056513835,3
77.91773058166831,26.579250521769975,16.24192476739645,False,9,9,21,9,14,9,2,-0.1769788915380459,-0.5029851758075614,-0.18645496678366014,0.08982019495342758,114326.10051404727,3
75.40364506524492,20.782632621716896,5.75066891338969,False,9,9,21,9,14,9,2,0.3657449688106278,-0.3793954270723936,-0.051955215957746326,0.18281510549770802,113111.1056513835,3
57.99201873982079,20.289341026686806,16.179660597486762,False,9,9,21,9,14,9,2,-0.6569532839064338,-0.3793954270723936,-0.06278180753384245,0.2506489323443424,114228.4549556863,3
57.99201873982079,20.26048495202764,16.179660597486762,False,9,9,21,9,14,9,2,-0.1769788915380459,-0.3793954270723936,0.7906360663124549,0.10694999275884154,114228.4549556863,3
75.40364506524492,19.445554110807233,16.179660597486762,False,9,9,21,9,14,9,2,0.48701686982777537,-0.3793954270723936,-0.051955215957746326,1.051690478220466,112977.27555626667,3
84.26882059655615,20.782632621716896,13.363225980084673,False,9,9,21,9,14,9,1,0.5046908123735189,-0.3793954270723936,-0.05250534591858608,0.10694999275884154,110548.08774942106,3
75.40364506524492,20.26048495202764,12.69840256632589,False,9,9,21,9,14,9,2,-0.1769788915380459,-0.3793954270723936,0.8970306302242166,0.08821110293946403,113111.1056513835,3
90.35846587272378,19.445554110807233,5.003550278016317,False,9,9,21,9,14,9,2,-0.6569532839064338,-0.3793954270723936,-0.046833608572702884,0.23954996501141282,106535.26313279141,3
75.40364506524492,20.26048495202764,14.657624754296263,False,9,9,21,9,14,9,2,-0.14818852153153841,-0.3793954270723936,0.8970306302242166,0.10694999275884154,113111.1056513835,3
77.91773058166831,20.26048495202764,13.699010504494797,False,9,9,21,9,14,9,2,-0.1769788915380459,-0.3793954270723936,-0.21722482402664917,0.1162390644582428,114326.10051404727,4
57.99201873982079,24.954538279350118,16.179660597486762,False,9,9,21,9,14,9,2,-0.1665509505433134,-0.3793954270723936,-0.059740018080644774,0.2506489323443424,114228.4549556863,4
56.71643328101526,15.353877752000942,16.179660597486762,False,9,9,21,9,14,9,2,0.3657449688106278,-0.3793954270723936,-0.06278180753384245,0.20477477772084307,115768.39994269109,4
75.40364506524492,24.954538279350118,14.83425413581674,False,9,9,21,9,14,9,1,-0.1401337208676716,-0.3793954270723936,-0.18645496678366014,0.08982019495342758,119401.70459397203,4
57.99201873982079,20.26048495202764,18.879801065197853,False,9,9,21,9,14,9,2,-0.1665509505433134,-0.3793954270723936,0.7906360663124549,0.10694999275884154,114228.4549556863,4
57.99201873982079,20.26048495202764,16.179660597486762,False,9,9,21,9,14,9,1,0.3657449688106278,-0.3793954270723936,-0.051955215957746326,0.18281510549770802,102762.07613095718,4
75.40364506524492,21.6647091740533,14.657624754296263,False,9,9,21,9,14,9,2,-0.8111048238886128,-0.3793954270723936,-0.06278180753384245,0.2506489323443424,113111.1056513835,4
75.40364506524492,26.579250521769975,16.24192476739645,False,9,9,21,9,14,9,2,-0.1665509505433134,-0.5029851758075614,-0.051955215957746326,0.11029649132977101,113111.1056513835,4
57.99201873982079,20.26048495202764,16.179660597486762,False,9,9,21,9,14,9,2,-0.1769788915380459,-0.3793954270723936,-0.06278180753384245,0.10694999275884154,114228.4549556863,4
75.40364506524492,21.430986931054285,14.657624754296263,False,9,9,21,9,14,9,2,0.3657449688106278,-0.3793954270723936,-0.051955215957746326,0.11029649132977101,113111.1056513835,4
75.40364506524492,25.937801604418585,14.83425413581674,False,9,9,21,9,14,9,2,-0.1711312059940427,-0.3793954270723936,-0.059740018080644774,0.2506489323443424,113111.1056513835,5
57.99201873982079,14.286252479212424,16.81795267036524,False,9,9,21,9,14,9,1,-0.1665509505433134,-0.3793954270723936,-0.06278180753384245,0.2401521424631104,99583.61616241164,5
57.99201873982079,21.19912891879144,16.179660597486762,False,9,9,21,9,14,9,2,-0.17400517546160466,-0.3793954270723936,0.8392943844570461,0.2506489323443424,114228.4549556863,5
57.99201873982079,20.26048495202764,18.879801065197853,False,9,9,21,9,14,9,2,-0.13356289748506428,-0.3793954270723936,0.7906360663124549,0.08933719692012917,114228.4549556863,5
57.99201873982079,20.26048495202764,18.879801065197853,False,9,9,21,9,14,9,2,-0.1665509505433134,-0.4682705633635198,-0.05025477892124398,0.09035148721303186,114228.4549556863,5
56.71643328101526,20.26048495202764,16.179660597486762,False,9,9,21,9,14,9,1,0.3657449688106278,-0.3793954270723936,-0.06278180753384245,0.20477477772084307,102806.07695509592,5
57.99201873982079,28.8479246813442,17.682046140454535,False,9,9,21,9,14,9,2,-0.1665509505433134,-0.3816441922268997,0.7263906224384892,0.2506489323443424,114228.4549556863,5
67.52194086563895,28.36446181448446,13.342267737398446,False,9,9,21,9,14,9,1,-0.13935715956642072,-0.3793954270723936,-0.18645496678366014,0.1162390644582428,97373.82552904476,5
63.199969971835664,24.954538279350118,16.179660597486762,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.3793954270723936,0.7765982143525507,0.10694999275884154,114618.42498639913,5
56.71643328101526,24.954538279350118,16.179660597486762,False,9,9,21,9,14,9,1,0.3657449688106278,-0.3793954270723936,-0.18645496678366014,0.08982019495342758,97369.50873083225,5
57.99201873982079,24.954538279350118,16.179660597486762,False,9,9,21,9,14,9,2,-0.17400517546160466,-0.3793954270723936,0.7765982143525507,0.10694999275884154,114228.4549556863,6
57.99201873982079,28.8479246813442,14.914484125927748,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.3793954270723936,0.7765982143525507,0.2506489323443424,114228.4549556863,6
68.49522339656622,23.62086302544588,20.91554981189436,False,9,9,21,9,14,9,1,-0.1665509505433134,-0.4647510637562003,-0.06145711173260409,0.09035148721303186,103476.47928839103,6
57.99201873982079,22.766477568418715,18.879801065197853,False,9,9,21,9,14,9,2,-0.1333265880880537,-0.4682705633635198,-0.05025477892124398,0.08022658876612329,114228.4549556863,6
57.99201873982079,24.248289875536848,16.179660597486762,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.3816441922268997,0.7263906224384892,0.10694999275884154,114228.4549556863,6
57.99201873982079,21.19912891879144,16.179660597486762,False,9,9,21,9,14,9,2,-0.15482200532824125,-0.48202867067780303,-0.05025477892124398,0.2506489323443424,114228.4549556863,6
63.199969971835664,24.954538279350118,16.179660597486762,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.3793954270723936,0.7765982143525507,0.10694999275884154,114618.42498639913,6
57.99201873982079,21.85212451611064,18.879801065197853,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.4682705633635198,-0.0547437308866444,0.09035148721303186,114228.4549556863,6
63.199969971835664,27.731140763007797,16.179660597486762,False,9,9,21,9,14,9,2,-0.11298096000875552,-0.3793954270723936,0.9829629207737819,0.10694999275884154,114618.42498639913,6
63.199969971835664,24.954538279350118,18.879801065197853,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.3793954270723936,0.7906360663124549,0.12217748942453815,114618.42498639913,6
63.199969971835664,24.954538279350118,12.298212783562555,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.3793954270723936,0.6573509054619336,0.2506489323443424,114618.42498639913,7
63.199969971835664,24.954538279350118,18.879801065197853,False,9,9,21,9,14,9,2,-0.17400517546160466,-0.3793954270723936,0.7765982143525507,0.10694999275884154,114618.42498639913,7
63.199969971835664,27.731140763007797,15.420233120316185,False,9,9,21,9,14,9,2,-0.116149737579478,-0.3793954270723936,0.6870588943171683,0.11678338256535845,114618.42498639913,7
63.199969971835664,24.20876363854573,16.179660597486762,False,9,9,21,9,14,9,2,-0.13750763060811252,-0.3793954270723936,0.7765982143525507,0.10694999275884154,114618.42498639913,7
63.199969971835664,27.731140763007797,15.922331589302198,False,9,9,21,9,14,9,2,-0.12103950385147674,-0.3793954270723936,0.9829629207737819,0.12217748942453815,114618.42498639913,7
57.99201873982079,24.425176743374323,18.879801065197853,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.3793954270723936,0.7906360663124549,0.30680797290855993,114228.4549556863,7
57.99201873982079,28.8479246813442,17.75775773285555,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.4047226158353393,0.7765982143525507,0.10694999275884154,114228.4549556863,7
63.199969971835664,24.954538279350118,16.179660597486762,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.3793954270723936,0.7906360663124549,0.10694999275884154,114618.42498639913,7
57.99201873982079,28.8479246813442,11.89757962218025,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.33835017245735216,0.7765982143525507,0.2506489323443424,114228.4549556863,7
63.199969971835664,22.0961590194423,18.879801065197853,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.3793954270723936,0.6763860391714329,0.10694999275884154,114618.42498639913,7
63.199969971835664,24.954538279350118,12.298212783562555,False,9,9,21,9,14,9,2,-0.1573725397439833,-0.3793954270723936,0.7765982143525507,0.10694999275884154,114618.42498639913,8
63.199969971835664,27.12108892755079,15.922331589302198,False,9,9,21,9,14,9,2,-0.12103950385147674,-0.3793954270723936,0.9829629207737819,0.21466885911103403,114618.42498639913,8
63.199969971835664,27.731140763007797,16.179660597486762,False,9,9,21,9,14,9,2,-0.13594234931937405,-0.3793954270723936,0.9829629207737819,0.11736907865001371,114618.42498639913,8
63.199969971835664,24.954538279350118,15.420233120316185,False,9,9,21,9,14,9,2,-0.1351471271545993,-0.3793954270723936,0.6573509054619336,0.11678338256535845,114618.42498639913,8
63.199969971835664,30.21389248152962,15.420233120316185,False,9,9,21,9,14,9,2,-0.12103950385147674,-0.3793954270723936,0.9829629207737819,0.14980175685781152,114618.42498639913,8
58.618898014578406,19.667000097478898,12.298212783562555,False,9,9,21,9,14,9,2,-0.17400517546160466,-0.3793954270723936,0.7765982143525507,0.2506489323443424,113113.00687417292,8
63.199969971835664,29.667120150321807,12.298212783562555,False,9,9,21,9,14,9,2,-0.1388863216503753,-0.3793954270723936,0.6573509054619336,0.311389966539336,114618.42498639913,8
63.199969971835664,24.954538279350118,15.922331589302198,False,9,9,21,9,14,9,2,-0.1662818812114037,-0.3793954270723936,0.7765982143525507,0.12217748942453815,114618.42498639913,8
63.199969971835664,27.731140763007797,15.597302900840821,False,9,9,21,9,14,9,1,-0.13750763060811252,-0.3811148589981049,0.6870588943171683,0.08966917384864034,96356.29490384701,8
63.199969971835664,27.731140763007797,15.420233120316185,False,9,9,21,9,14,9,2,-0.116149737579478,-0.3259321530887286,0.6870588943171683,0.10694999275884154,114618.42498639913,8
63.199969971835664,30.21389248152962,15.420233120316185,False,9,9,21,9,14,9,2,-0.12103950385147674,-0.3793954270723936,0.9829629207737819,0.14980175685781152,114618.42498639913,9
63.199969971835664,30.21389248152962,15.420233120316185,False,9,9,21,9,14,9,2,-0.13594234931937405,-0.3793954270723936,1.1330750581225293,0.11736907865001371,114618.42498639913,9
63.199969971835664,30.137783290030665,16.179660597486762,False,9,9,21,9,14,9,2,-0.1573725397439833,-0.4125834010924224,0.7765982143525507,0.10424572409345151,114618.42498639913,9
63.199969971835664,27.731140763007797,16.179660597486762,False,9,9,21,9,14,9,2,-0.1321051108055632,-0.3793954270723936,0.9829629207737819,0.21466885911103403,114618.42498639913,9
63.199969971835664,27.731140763007797,16.179660597486762,False,9,9,21,9,14,9,2,-0.12466757282763759,-0.3793954270723936,0.9829629207737819,0.1466195039779268,114618.42498639913,9
63.199969971835664,28.648335768384978,15.420233120316185,False,9,9,21,9,14,9,2,-0.1562601475568217,-0.3228797417771211,0.9829629207737819,0.11736907865001371,114618.42498639913,9
63.199969971835664,27.731140763007797,16.179660597486762,False,9,9,21,9,14,9,2,-0.12103950385147674,-0.3793954270723936,0.9829629207737819,0.14980175685781152,114618.42498639913,9
63.199969971835664,27.731140763007797,12.298212783562555,False,9,9,21,9,14,9,2,-0.1573725397439833,-0.3793954270723936,0.7765982143525507,0.11736907865001371,114618.42498639913,9
63.199969971835664,30.615636452929067,15.420233120316185,False,9,9,21,9,14,9,2,-0.12103950385147674,-0.3793954270723936,0.8684602728738763,0.14980175685781152,114618.42498639913,9
63.199969971835664,24.453851410575634,15.420233120316185,False,9,9,21,9,14,9,2,-0.12103950385147674,-0.4468429713231691,0.5164043646894211,0.13695506567456694,114618.42498639913,9
